"","height","weight"
"13096","64.0927","122.0211"
"13097","69.8857","120.2619"
"13098","70.98109","133.7989"
"13099","70.75683","134.2516"
"13100","69.29064","122.7467"
"13101","67.34605","118.8282"
"13102","71.60653","145.4865"
"13103","68.73423","127.9355"
"13104","70.23183","132.2244"
"13105","67.73289","128.6208"
"13106","64.52831","119.7817"
"13107","66.63655","116.8298"
"13108","69.76077","116.2196"
"13109","65.56703","127.0848"
"13110","68.77343","121.1138"
"13111","69.40668","140.9985"
"13112","69.43534","137.473"
"13113","68.30511","142.7223"
"13114","63.7744","115.913"
"13115","65.68321","128.3344"
"13116","68.33718","120.9561"
"13117","69.86703","147.7559"
"13118","65.7249","124.3421"
"13119","68.1319","130.2268"
"13120","70.9089","139.7271"
"13121","67.84388","108.6559"
"13122","67.27281","133.2515"
"13123","66.14906","124.3751"
"13124","67.9919","118.8748"
"13125","67.75147","129.3329"
"13126","69.95487","126.1978"
"13127","65.25717","130.0705"
"13128","68.78511","136.2792"
"13129","68.53751","144.8563"
"13130","66.68688","120.6248"
"13131","65.88737","129.3868"
"13132","67.70939","124.5234"
"13133","63.53168","116.9152"
"13134","69.49591","139.4006"
"13135","70.25639","133.0404"
"13136","68.33535","142.8504"
"13137","68.20992","143.3398"
"13138","71.61247","131.4263"
"13139","68.30837","133.0776"
"13140","68.79576","128.3906"
"13141","66.11011","110.656"
"13142","71.17064","151.2357"
"13143","65.96844","132.1259"
"13144","69.49436","131.419"
"13145","66.1988","130.2737"
"13146","67.05559","124.3257"
"13147","70.82173","136.5632"
"13148","67.84611","136.8583"
"13149","66.01755","112.6355"
"13150","66.2288","124.778"
"13151","66.66816","133.0192"
"13152","65.48562","131.4137"
"13153","67.62","148.1053"
"13154","68.82866","119.503"
"13155","68.43031","126.7202"
"13156","64.88057","112.4524"
"13157","70.71452","129.2147"
"13158","68.29645","126.0144"
"13159","68.57851","128.5564"
"13160","65.66804","101.8834"
"13161","68.35718","126.9565"
"13162","68.30827","121.8879"
"13163","67.97439","114.888"
"13164","65.44622","110.3052"
"13165","66.41683","135.3551"
"13166","67.76647","107.941"
"13167","70.12719","112.8635"
"13168","66.45294","119.4764"
"13169","67.25909","132.5905"
"13170","67.90183","140.1277"
"13171","65.12247","118.1968"
"13172","70.54615","137.335"
"13173","67.93419","127.8738"
"13174","68.4073","131.5761"
"13175","68.0543","125.3733"
"13176","66.81613","125.5772"
"13177","71.46482","156.698"
"13178","66.1986","130.4507"
"13179","67.78284","131.1426"
"13180","65.98122","137.0717"
"13181","71.18172","119.8668"
"13182","66.63714","107.6969"
"13183","65.21006","108.4938"
"13184","72.02198","145.489"
"13185","67.73998","130.4849"
"13186","66.80834","118.4648"
"13187","69.82781","151.5249"
"13188","69.066","134.8918"
"13189","67.74345","130.8209"
"13190","69.05112","112.3061"
"13191","65.9683","104.3853"
"13192","69.13584","129.2356"
"13193","67.40931","130.2442"
"13194","67.92429","130.3329"
"13195","68.87862","122.1128"
"13196","70.78535","147.0279"
"13197","67.94063","116.9758"
"13198","68.55731","124.1189"
"13199","67.95809","143.184"
"13200","67.14299","124.7983"
"13201","66.31973","135.487"
"13202","69.86703","123.4288"
"13203","70.34807","128.6677"
"13204","68.33013","118.3628"
"13205","69.25117","126.0558"
"13206","69.50442","119.8007"
"13207","64.7488","136.3069"
"13208","71.18038","136.9996"
"13209","68.20414","136.4564"
"13210","67.20821","138.9231"
"13211","68.09341","129.9965"
"13212","67.57946","133.9151"
"13213","66.36966","121.0705"
"13214","70.44008","115.5771"
"13215","69.59612","118.1955"
"13216","73.18845","141.6274"
"13217","64.8038","114.1008"
"13218","63.38823","116.9479"
"13219","68.42439","122.0094"
"13220","68.20646","130.3053"
"13221","68.47766","124.3275"
"13222","68.13698","109.9892"
"13223","66.5642","120.0656"
"13224","71.6742","142.782"
"13225","67.05255","128.7431"
"13226","68.85466","117.8856"
"13227","68.65248","122.2601"
"13228","64.16886","110.911"
"13229","67.16001","142.7395"
"13230","65.06853","123.8455"
"13231","69.67259","136.5818"
"13232","67.28347","135.4397"
"13233","69.90543","129.4083"
"13234","66.39269","113.8244"
"13235","69.0075","132.1928"
"13236","68.90949","128.4623"
"13237","66.02741","108.1906"
"13238","68.22004","130.7162"
"13239","70.8693","136.1507"
"13240","64.98984","117.714"
"13241","67.12295","119.9848"
"13242","67.83454","123.3862"
"13243","70.74203","140.0149"
"13244","64.27586","103.4251"
"13245","68.62938","125.9597"
"13246","71.83546","129.9557"
"13247","69.13802","124.1999"
"13248","69.14398","135.7985"
"13249","69.86294","123.7869"
"13250","68.0071","122.3199"
"13251","64.28003","119.2213"
"13252","64.80749","98.27368"
"13253","68.44135","137.1619"
"13254","67.33811","118.3226"
"13255","66.23568","111.8243"
"13256","65.38226","135.7816"
"13257","69.70013","127.6917"
"13258","70.21141","131.4104"
"13259","67.25972","127.8096"
"13260","68.19324","126.6439"
"13261","69.34903","127.2285"
"13262","70.82622","136.3402"
"13263","68.95895","145.2939"
"13264","66.35313","123.3383"
"13265","67.70155","113.0354"
"13266","66.01282","126.4426"
"13267","64.67146","121.8473"
"13268","65.26196","116.2627"
"13269","64.32105","126.3531"
"13270","68.19311","114.3672"
"13271","70.63372","138.5337"
"13272","67.32161","137.0611"
"13273","69.07423","134.9462"
"13274","67.38292","112.8386"
"13275","66.9492","110.6838"
"13276","69.37345","135.2223"
"13277","67.17327","128.3909"
"13278","64.82297","113.3591"
"13279","69.74366","131.9008"
"13280","69.05523","122.8494"
"13281","68.52817","119.1168"
"13282","65.77416","135.7006"
"13283","70.49366","129.384"
"13284","71.53026","135.0245"
"13285","68.16348","110.3596"
"13286","70.15896","153.1741"
"13287","68.67804","141.0451"
"13288","64.07479","118.5714"
"13289","65.63973","99.81515"
"13290","67.91191","129.3775"
"13291","67.775","146.1935"
"13292","69.18617","132.9471"
"13293","68.01384","131.7207"
"13294","62.48941","117.7949"
"13295","67.96079","127.3995"
"13296","67.82376","134.2977"
"13297","66.92886","111.183"
"13298","67.39775","134.5976"
"13299","67.41853","143.8567"
"13300","66.08383","118.2815"
"13301","69.40233","119.7774"
"13302","68.42976","124.3332"
"13303","68.65284","126.7226"
"13304","67.71085","110.5105"
"13305","66.92357","113.5576"
"13306","67.28097","128.3507"
"13307","67.60201","132.2953"
"13308","69.39436","120.7939"
"13309","66.10454","113.4298"
"13310","68.63883","129.8796"
"13311","66.93124","119.3294"
"13312","66.52196","134.1469"
"13313","64.39478","118.0702"
"13314","67.87061","127.3809"
"13315","70.43201","121.1751"
"13316","70.40373","118.6765"
"13317","68.88718","127.3501"
"13318","69.10626","124.0148"
"13319","69.20993","131.5479"
"13320","66.95677","127.1894"
"13321","68.55278","139.2787"
"13322","67.34935","121.2197"
"13323","70.08442","146.126"
"13324","66.55493","120.4965"
"13325","68.39772","134.5794"
"13326","69.17551","127.7031"
"13327","67.88832","130.9674"
"13328","69.23136","151.7222"
"13329","66.39321","136.1953"
"13330","66.29156","129.0251"
"13331","69.27872","133.8416"
"13332","67.04849","123.7323"
"13333","66.08908","120.447"
"13334","65.40789","106.4048"
"13335","64.41176","100.5481"
"13336","68.99911","147.0279"
"13337","63.96038","98.96049"
"13338","67.25019","111.6628"
"13339","70.13072","138.9752"
"13340","73.11393","154.7801"
"13341","68.46228","135.4161"
"13342","69.36312","131.0502"
"13343","64.95313","113.1035"
"13344","66.01722","106.2152"
"13345","66.2941","114.7051"
"13346","70.67693","125.1185"
"13347","67.33243","135.8197"
"13348","63.68425","127.6135"
"13349","67.05486","125.9922"
"13350","71.57334","125.7925"
"13351","70.74414","149.5795"
"13352","67.90413","123.895"
"13353","70.23876","134.9732"
"13354","66.42802","143.3147"
"13355","68.27668","120.5478"
"13356","69.23481","132.964"
"13357","66.24127","124.8096"
"13358","71.24159","150.798"
"13359","64.23067","106.6067"
"13360","68.13972","129.562"
"13361","70.5219","138.8618"
"13362","68.80228","123.557"
"13363","71.47939","122.5102"
"13364","66.25554","117.2567"
"13365","67.65893","125.1901"
"13366","66.24544","118.1862"
"13367","69.4015","117.9695"
"13368","63.68623","124.7147"
"13369","67.70352","117.4804"
"13370","64.58855","97.81632"
"13371","67.90312","121.7761"
"13372","69.31825","132.5327"
"13373","68.78074","133.8886"
"13374","65.16747","103.7879"
"13375","67.39659","123.8458"
"13376","64.41103","100.447"
"13377","71.47445","139.9332"
"13378","66.08011","114.2059"
"13379","69.12359","127.9635"
"13380","70.18251","142.0535"
"13381","69.52844","149.3159"
"13382","65.45636","124.7121"
"13383","72.1365","133.2988"
"13384","64.01521","112.954"
"13385","66.94399","121.8452"
"13386","70.76624","129.2601"
"13387","67.1248","127.1223"
"13388","70.91403","137.6657"
"13389","69.05992","96.98373"
"13390","68.87014","132.286"
"13391","70.56427","139.1888"
"13392","68.74068","140.9494"
"13393","66.04751","133.5623"
"13394","71.5113","131.3287"
"13395","67.61109","131.3793"
"13396","67.65123","120.4534"
"13397","69.26124","130.3283"
"13398","68.05308","111.5429"
"13399","70.66922","120.3896"
"13400","63.44163","115.5336"
"13401","66.15659","114.6908"
"13402","68.17946","146.4593"
"13403","67.26248","122.2184"
"13404","69.54205","135.2309"
"13405","68.23248","117.6804"
"13406","68.37902","133.9223"
"13407","63.64125","112.1593"
"13408","71.46636","141.1508"
"13409","69.26616","140.8013"
"13410","69.24025","155.7611"
"13411","67.95744","121.5092"
"13412","66.88315","123.9898"
"13413","69.59355","130.8852"
"13414","70.21228","136.9528"
"13415","66.76888","109.2297"
"13416","67.03536","134.7424"
"13417","72.72333","135.6775"
"13418","71.27092","149.2486"
"13419","70.04237","120.8985"
"13420","67.30938","125.4023"
"13421","70.92362","142.0399"
"13422","70.86617","136.8164"
"13423","71.16906","125.1008"
"13424","71.27803","126.8942"
"13425","69.02346","134.2947"
"13426","70.32898","142.0952"
"13427","64.65613","110.0386"
"13428","68.30144","116.1683"
"13429","68.02501","129.2719"
"13430","69.54645","135.4922"
"13431","69.66515","120.5153"
"13432","66.61978","120.8916"
"13433","70.70351","144.7056"
"13434","66.84578","123.4342"
"13435","66.91022","104.7945"
"13436","70.46769","117.2765"
"13437","67.7792","125.5647"
"13438","65.6698","107.2109"
"13439","66.92797","132.8552"
"13440","66.83788","142.0706"
"13441","66.2109","125.9366"
"13442","71.51674","137.7854"
"13443","69.25899","127.4162"
"13444","66.38182","128.5337"
"13445","67.98866","103.9803"
"13446","69.10657","121.7137"
"13447","66.93244","128.6671"
"13448","68.78738","111.3942"
"13449","71.69889","127.9976"
"13450","71.58625","155.8226"
"13451","70.22459","123.7852"
"13452","67.80333","129.0836"
"13453","66.99804","141.1636"
"13454","66.69938","126.4284"
"13455","67.81842","107.4346"
"13456","65.52188","102.8837"
"13457","66.26517","112.6468"
"13458","66.61056","132.1592"
"13459","69.2276","135.7117"
"13460","69.76883","131.289"
"13461","67.25415","126.2261"
"13462","71.94325","146.1599"
"13463","70.42889","131.4166"
"13464","69.14838","135.2424"
"13465","66.35698","117.5543"
"13466","67.72308","120.2195"
"13467","69.32816","144.6047"
"13468","67.18685","119.0143"
"13469","64.98016","128.0163"
"13470","69.50141","131.0541"
"13471","66.21749","117.7252"
"13472","66.87048","146.4228"
"13473","67.26667","110.8618"
"13474","68.84698","118.8636"
"13475","69.64577","137.3837"
"13476","68.42511","127.5529"
"13477","66.12824","130.6234"
"13478","66.50649","118.7096"
"13479","68.22237","117.7128"
"13480","70.89547","132.2301"
"13481","66.49191","129.8035"
"13482","65.92614","110.2858"
"13483","70.60162","133.4747"
"13484","69.90771","125.1461"
"13485","68.17237","135.0448"
"13486","67.93822","114.7389"
"13487","67.26702","127.2478"
"13488","70.93422","134.1138"
"13489","65.43279","132.7763"
"13490","68.50404","136.0545"
"13491","65.32412","124.1597"
"13492","67.15877","124.869"
"13493","64.08903","104.5371"
"13494","64.87852","119.364"
"13495","68.06382","112.3071"
"13496","67.85512","138.274"
"13497","68.69451","136.9217"
"13498","71.83913","138.6279"
"13499","72.68296","134.195"
"13500","72.97709","129.5139"
"13501","68.69342","111.9045"
"13502","68.68038","125.2037"
"13503","70.61549","135.1449"
"13504","68.58312","133.3172"
"13505","67.87132","122.0944"
"13506","67.36301","133.484"
"13507","70.012","125.7454"
"13508","71.00838","140.3572"
"13509","69.54254","153.5616"
"13510","67.29908","126.9459"
"13511","68.91619","133.2555"
"13512","66.98198","110.6282"
"13513","67.52527","131.6131"
"13514","68.68913","153.1047"
"13515","68.0705","145.1079"
"13516","65.34667","106.6298"
"13517","68.27458","129.4259"
"13518","68.43948","138.6668"
"13519","68.63517","125.4484"
"13520","65.9169","115.5298"
"13521","68.75507","121.4015"
"13522","67.50336","121.0915"
"13523","67.35686","119.5916"
"13524","68.74911","123.4175"
"13525","65.82688","125.1802"
"13526","63.66383","100.9581"
"13527","66.73418","123.5122"
"13528","68.7669","121.9292"
"13529","63.50262","115.3714"
"13530","67.76649","125.1451"
"13531","68.57622","123.7199"
"13532","69.26441","135.5441"
"13533","69.68345","122.2247"
"13534","68.79655","124.5403"
"13535","71.45548","149.4462"
"13536","67.08221","107.519"
"13537","66.30983","107.8446"
"13538","67.05289","130.3873"
"13539","66.69178","112.7728"
"13540","67.73043","122.5769"
"13541","68.00003","137.312"
"13542","66.63813","102.5589"
"13543","65.65274","108.267"
"13544","69.22019","113.4516"
"13545","64.23796","127.21"
"13546","67.5943","133.0013"
"13547","70.42984","136.3197"
"13548","67.11274","128.19"
"13549","67.98772","113.4182"
"13550","69.89944","143.3529"
"13551","67.47588","118.6167"
"13552","70.73882","133.249"
"13553","67.09517","127.4636"
"13554","64.63916","124.0617"
"13555","65.95318","114.1656"
"13556","70.34111","131.5517"
"13557","65.08001","117.1925"
"13558","67.01532","127.5686"
"13559","67.44816","140.1632"
"13560","64.62936","114.2821"
"13561","67.18612","128.9279"
"13562","69.1269","125.3568"
"13563","67.48529","111.7304"
"13564","68.60783","133.3954"
"13565","66.35991","111.3237"
"13566","67.23519","123.6025"
"13567","68.10568","124.4485"
"13568","64.73949","138.3973"
"13569","68.29833","127.7477"
"13570","69.22544","131.9046"
"13571","68.59662","142.6983"
"13572","66.28389","120.2258"
"13573","66.43058","112.2964"
"13574","64.0014","116.3801"
"13575","67.44234","152.4923"
"13576","65.15728","102.1984"
"13577","65.33919","112.9692"
"13578","65.70654","130.7918"
"13579","64.35914","112.2244"
"13580","65.57652","126.7799"
"13581","71.05843","136.3315"
"13582","67.23561","122.0408"
"13583","65.16695","110.5248"
"13584","69.84415","152.3574"
"13585","66.61845","124.8794"
"13586","67.50831","150.5015"
"13587","66.40242","124.3254"
"13588","69.02896","123.8979"
"13589","69.10557","149.6609"
"13590","68.44275","126.72"
"13591","68.64999","139.3151"
"13592","72.40603","131.9203"
"13593","67.91361","132.3644"
"13594","66.90988","116.3878"
"13595","66.08598","134.0194"
"13596","67.66889","121.2939"
"13597","68.76862","131.9744"
"13598","66.98014","117.2521"
"13599","68.74833","125.9501"
"13600","70.79517","133.642"
"13601","64.31269","110.4079"
"13602","68.92165","120.3599"
"13603","67.70132","137.2192"
"13604","71.41874","139.3438"
"13605","72.51415","114.3909"
"13606","68.8114","127.7579"
"13607","67.13979","109.7144"
"13608","66.74072","130.6229"
"13609","69.70146","156.5445"
"13610","72.75144","157.7481"
"13611","67.66406","139.4558"
"13612","68.27904","144.4879"
"13613","69.24852","136.1629"
"13614","70.34305","138.67"
"13615","72.09527","135.252"
"13616","67.11737","127.7587"
"13617","71.75284","138.0633"
"13618","66.32216","123.6735"
"13619","68.59531","128.7746"
"13620","67.84571","129.0955"
"13621","69.33815","118.5346"
"13622","66.37336","122.3126"
"13623","66.26652","110.3988"
"13624","64.87171","132.5079"
"13625","67.92885","109.6037"
"13626","70.33507","153.9626"
"13627","66.34491","120.7221"
"13628","68.64508","137.0787"
"13629","67.34987","120.2499"
"13630","69.2373","132.8112"
"13631","69.88961","131.3"
"13632","65.71516","125.3647"
"13633","69.20236","137.538"
"13634","72.83266","143.9874"
"13635","63.90262","122.0885"
"13636","65.38753","125.0461"
"13637","65.11627","123.6793"
"13638","68.0761","125.6445"
"13639","70.38111","143.9183"
"13640","68.29328","125.3891"
"13641","66.17228","121.1097"
"13642","69.01299","126.3802"
"13643","64.39616","118.3443"
"13644","69.66799","137.5244"
"13645","70.11684","148.1291"
"13646","70.67615","138.4174"
"13647","71.67171","154.5974"
"13648","70.98541","132.011"
"13649","68.69251","120.464"
"13650","66.13051","130.6484"
"13651","72.18172","145.7772"
"13652","64.49398","120.2569"
"13653","71.09941","120.904"
"13654","68.20045","130.0656"
"13655","66.33023","113.2041"
"13656","67.04367","138.0165"
"13657","68.30547","127.9004"
"13658","69.18392","125.2414"
"13659","68.03723","135.8445"
"13660","66.57552","133.4506"
"13661","67.96196","126.5701"
"13662","70.04325","131.8625"
"13663","66.82989","136.6633"
"13664","66.06785","119.3338"
"13665","66.73451","114.521"
"13666","68.59738","131.6491"
"13667","67.93096","118.3885"
"13668","68.29048","140.8166"
"13669","65.61713","136.7163"
"13670","68.83511","133.5565"
"13671","68.41749","121.6358"
"13672","68.29963","125.9208"
"13673","67.07739","120.9513"
"13674","65.28695","127.0931"
"13675","69.56663","132.7942"
"13676","69.96385","139.112"
"13677","71.49172","156.6047"
"13678","72.06918","130.0836"
"13679","68.32088","136.4392"
"13680","69.41193","124.4338"
"13681","69.30554","141.7445"
"13682","70.28825","149.8366"
"13683","74.74047","155.5462"
"13684","67.89908","128.0993"
"13685","63.31957","124.2271"
"13686","68.88209","117.1974"
"13687","66.09881","117.9989"
"13688","68.39956","135.4289"
"13689","65.81467","119.0041"
"13690","66.51669","123.0958"
"13691","66.68897","128.9492"
"13692","68.85866","122.1515"
"13693","65.28602","117.6903"
"13694","67.45382","121.8754"
"13695","65.72572","104.7868"
"13696","69.1809","138.1944"
"13697","67.19123","119.7814"
"13698","67.95791","115.3964"
"13699","69.90153","133.6208"
"13700","69.36667","120.1496"
"13701","68.2609","123.5765"
"13702","67.73458","123.3573"
"13703","67.99545","124.5313"
"13704","67.02058","120.1386"
"13705","68.0984","118.3992"
"13706","69.07483","136.2293"
"13707","68.55788","150.1478"
"13708","67.88128","91.79628"
"13709","64.57218","117.3649"
"13710","65.66127","111.9679"
"13711","67.40301","122.1909"
"13712","67.55072","136.2613"
"13713","66.3712","110.5685"
"13714","69.03177","140.8798"
"13715","69.56693","139.21"
"13716","67.997","142.6499"
"13717","67.77191","116.9825"
"13718","70.25823","146.4642"
"13719","67.55181","129.5468"
"13720","68.46142","123.4447"
"13721","66.27821","118.7967"
"13722","67.16134","128.4656"
"13723","70.74503","127.2149"
"13724","64.41245","130.2909"
"13725","69.93806","135.9627"
"13726","66.89486","141.925"
"13727","69.35583","129.5942"
"13728","70.31031","115.0746"
"13729","65.16672","108.6499"
"13730","66.13636","116.5107"
"13731","69.9459","118.4187"
"13732","65.77942","130.5573"
"13733","65.37242","123.4043"
"13734","67.52532","112.6009"
"13735","65.66027","130.1065"
"13736","68.08438","125.6412"
"13737","70.20405","141.2656"
"13738","68.09138","126.8049"
"13739","69.8622","130.7656"
"13740","71.2364","165.4348"
"13741","67.73715","118.1487"
"13742","68.97119","139.1271"
"13743","65.20052","116.3499"
"13744","68.44766","143.052"
"13745","69.85374","123.8261"
"13746","68.53738","133.8745"
"13747","67.83017","131.8549"
"13748","66.23251","127.9094"
"13749","65.89304","115.487"
"13750","65.6772","121.1499"
"13751","66.76883","136.4819"
"13752","69.74836","122.1892"
"13753","66.02269","110.8825"
"13754","67.8839","142.7609"
"13755","67.9508","132.0453"
"13756","68.08386","129.7618"
"13757","67.34271","116.0603"
"13758","68.1341","112.7088"
"13759","70.01101","140.5868"
"13760","67.81576","132.5872"
"13761","71.44931","152.6402"
"13762","66.86293","132.6471"
"13763","66.96378","97.03296"
"13764","70.86922","142.2524"
"13765","66.07424","124.2275"
"13766","63.1202","131.0273"
"13767","66.13073","123.7088"
"13768","68.49757","128.567"
"13769","67.64703","126.1548"
"13770","64.13542","111.5291"
"13771","65.18415","111.5203"
"13772","65.28989","102.8829"
"13773","66.93899","130.9771"
"13774","69.76519","131.7523"
"13775","70.14971","131.6752"
"13776","69.76427","128.3103"
"13777","66.79976","111.8919"
"13778","64.24878","111.8224"
"13779","66.26232","130.8118"
"13780","67.36842","140.4376"
"13781","69.54224","136.2962"
"13782","70.7088","135.0448"
"13783","68.30583","107.0114"
"13784","68.77584","115.0584"
"13785","64.57222","110.4544"
"13786","70.37127","131.4099"
"13787","65.67011","126.3269"
"13788","70.20753","146.1756"
"13789","64.77025","121.1153"
"13790","71.3765","137.7634"
"13791","67.69573","141.5469"
"13792","67.51762","124.1185"
"13793","67.19765","137.8119"
"13794","67.1093","133.0114"
"13795","69.1917","123.958"
"13796","69.15525","119.1435"
"13797","69.86536","121.2642"
"13798","66.32886","127.9168"
"13799","67.86215","121.1058"
"13800","68.27113","116.4098"
"13801","65.76944","126.6246"
"13802","67.92933","130.5733"
"13803","71.2216","123.3636"
"13804","66.912","119.4482"
"13805","67.41402","131.0606"
"13806","67.22463","119.8691"
"13807","68.55061","134.7133"
"13808","70.89052","141.621"
"13809","64.97357","100.993"
"13810","67.54977","115.0079"
"13811","69.25733","147.6032"
"13812","68.42616","141.9304"
"13813","66.83894","128.7245"
"13814","69.12521","123.8116"
"13815","65.94202","126.6764"
"13816","69.15548","137.3675"
"13817","66.63132","130.1165"
"13818","69.7449","122.1703"
"13819","68.182","125.3675"
"13820","63.34895","108.9061"
"13821","65.91937","120.2951"
"13822","68.34026","117.7427"
"13823","69.17937","147.5066"
"13824","65.73096","124.0377"
"13825","65.25774","137.7447"
"13826","66.95904","117.1612"
"13827","67.46686","102.788"
"13828","64.5303","109.287"
"13829","68.22274","106.3999"
"13830","69.74043","149.3723"
"13831","66.82473","115.1647"
"13832","66.7667","106.6478"
"13833","66.60791","104.4031"
"13834","66.22167","106.6763"
"13835","66.96213","126.4268"
"13836","70.45353","144.5438"
"13837","71.72731","127.6123"
"13838","69.12426","136.6216"
"13839","68.64719","125.4496"
"13840","65.7677","112.6545"
"13841","69.92728","137.5083"
"13842","66.95014","131.6857"
"13843","68.99774","143.0834"
"13844","71.31319","127.6948"
"13845","65.88245","131.4081"
"13846","68.39531","117.7972"
"13847","69.5689","133.7194"
"13848","69.82927","127.2561"
"13849","67.95272","111.2289"
"13850","68.98352","133.427"
"13851","65.59897","111.5773"
"13852","66.58067","146.9392"
"13853","67.7046","133.8558"
"13854","69.99147","144.8165"
"13855","69.95446","121.3657"
"13856","69.13713","129.0169"
"13857","67.36034","123.4454"
"13858","64.50897","104.6736"
"13859","64.64068","112.5689"
"13860","69.21305","134.9969"
"13861","70.40988","141.6769"
"13862","68.39682","130.6472"
"13863","69.95437","150.2712"
"13864","67.70414","129.5662"
"13865","70.21315","143.1277"
"13866","71.55881","140.8115"
"13867","65.74844","118.1262"
"13868","65.92318","115.5208"
"13869","68.39851","139.0805"
"13870","67.13347","117.7219"
"13871","69.06374","113.4222"
"13872","69.31382","107.9401"
"13873","68.40244","130.7315"
"13874","66.16601","109.7068"
"13875","68.7271","134.0751"
"13876","67.8651","100.6523"
"13877","65.13709","103.7386"
"13878","68.3908","128.9968"
"13879","69.0989","140.9024"
"13880","70.78829","116.0327"
"13881","66.82614","103.8567"
"13882","68.51919","135.0276"
"13883","63.42416","115.1669"
"13884","68.67133","138.4376"
"13885","68.69668","141.5566"
"13886","68.74929","132.1818"
"13887","67.80121","149.1847"
"13888","66.66077","133.2206"
"13889","65.65457","125.0592"
"13890","67.32239","123.0962"
"13891","65.64744","135.0891"
"13892","66.16885","115.675"
"13893","68.84435","129.7317"
"13894","70.3845","132.3889"
"13895","64.15154","121.0638"
"13896","65.93081","121.1675"
"13897","66.42939","124.7448"
"13898","67.0965","128.85"
"13899","67.67338","118.6532"
"13900","67.32413","135.3278"
"13901","70.519","129.3913"
"13902","66.28763","124.8871"
"13903","66.89899","131.4067"
"13904","68.60623","129.9693"
"13905","65.64473","111.3161"
"13906","67.57584","116.4266"
"13907","67.27226","117.229"
"13908","68.58803","143.4394"
"13909","69.20003","131.5186"
"13910","69.54645","115.0614"
"13911","66.96253","110.8142"
"13912","64.22288","124.7478"
"13913","65.11698","129.2592"
"13914","67.36456","123.3457"
"13915","67.49718","124.9092"
"13916","68.31028","142.7313"
"13917","70.80122","127.9696"
"13918","66.93479","133.0576"
"13919","67.75842","131.14"
"13920","63.81449","119.4379"
"13921","68.51883","132.3252"
"13922","70.23493","125.7225"
"13923","68.61403","133.7697"
"13924","68.03872","136.8378"
"13925","69.29088","122.7787"
"13926","71.26954","135.0683"
"13927","64.91601","110.2655"
"13928","67.18613","124.0557"
"13929","70.79073","125.8297"
"13930","69.88144","129.0521"
"13931","66.10857","122.8552"
"13932","70.34043","129.3487"
"13933","70.71954","128.7553"
"13934","68.49864","113.5357"
"13935","64.68471","118.1635"
"13936","67.81336","125.1218"
"13937","67.32677","116.7349"
"13938","70.80715","139.2165"
"13939","68.27181","133.8987"
"13940","67.79985","144.0007"
"13941","70.24363","127.7861"
"13942","69.0627","108.916"
"13943","68.64606","109.8435"
"13944","68.43749","122.3513"
"13945","66.564","118.0219"
"13946","68.73434","132.5926"
"13947","70.34988","131.2347"
"13948","68.32147","132.9566"
"13949","68.85217","150.0004"
"13950","70.0906","138.4704"
"13951","71.53276","125.8273"
"13952","68.42484","131.4501"
"13953","68.58043","122.8021"
"13954","68.58863","121.4833"
"13955","66.78852","125.8598"
"13956","71.05294","140.8371"
"13957","67.87961","119.2717"
"13958","68.17244","135.1764"
"13959","70.42742","141.1003"
"13960","67.19885","119.4295"
"13961","68.59893","123.1239"
"13962","68.32595","117.3794"
"13963","65.62714","121.2559"
"13964","70.04301","154.9343"
"13965","68.38119","122.0905"
"13966","67.52926","126.9393"
"13967","68.10619","124.0167"
"13968","65.46141","108.8987"
"13969","67.06246","128.834"
"13970","65.34267","129.1537"
"13971","70.5704","130.5011"
"13972","72.34839","157.8066"
"13973","60.27836","110.1138"
"13974","67.61855","103.0198"
"13975","71.49569","144.1566"
"13976","68.74794","124.4705"
"13977","69.91849","135.1641"
"13978","65.19504","112.8648"
"13979","68.38232","126.0162"
"13980","67.25518","122.1221"
"13981","68.93483","127.7623"
"13982","68.44699","123.1308"
"13983","66.32658","132.9695"
"13984","69.33376","117.9713"
"13985","67.53281","125.2872"
"13986","70.46549","125.7753"
"13987","66.48216","114.7755"
"13988","65.5645","124.9968"
"13989","68.55191","136.3553"
"13990","69.95594","139.5419"
"13991","69.92062","140.3966"
"13992","67.83218","133.3225"
"13993","67.42913","130.3175"
"13994","66.70177","124.9376"
"13995","70.21284","122.9461"
"13996","67.96958","126.7309"
"13997","67.92194","120.0718"
"13998","68.80637","134.3642"
"13999","69.10289","139.7602"
"14000","70.25784","123.1635"
"14001","66.35824","122.6852"
"14002","66.29874","118.2763"
"14003","69.23979","134.1059"
"14004","69.96459","123.4101"
"14005","70.33325","130.2675"
"14006","67.8791","123.0713"
"14007","69.80115","140.0347"
"14008","71.85087","149.4641"
"14009","68.86095","135.3824"
"14010","68.26626","139.32"
"14011","68.22977","132.8191"
"14012","68.87266","134.2836"
"14013","68.69331","119.1176"
"14014","69.50191","124.9842"
"14015","67.13278","126.6367"
"14016","68.07784","112.9545"
"14017","65.60161","132.3679"
"14018","66.25651","108.6773"
"14019","65.57211","117.4159"
"14020","69.01055","100.181"
"14021","64.2501","107.6959"
"14022","70.00883","129.8113"
"14023","67.42102","147.3407"
"14024","65.37725","142.2231"
"14025","66.4546","122.3176"
"14026","66.25961","135.4493"
"14027","64.69471","112.4972"
"14028","70.89926","149.3595"
"14029","67.05572","126.9729"
"14030","66.16531","132.4495"
"14031","67.22303","135.8181"
"14032","69.51503","124.8695"
"14033","65.44081","115.6159"
